paper_id,work_id,title,year,mechanism,release_package_score_0_to_4,release_package_tier,mentions_huggingface_link,mentions_github_link,has_code_or_scripts_signal,has_model_checkpoint_or_adapter_signal,has_data_or_evaluation_asset_signal,has_recipe_or_pipeline_signal,has_stated_release_or_partial_signal,has_multiple_asset_or_complete_recipe_signal
paper_edae426969f9,work_09cb685337df,FreeAL: Towards Human-Free Active Learning in the Era of Large Language Models,2023,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_c732f36634a2,work_ae32962df293,GL i NER 2: Schema-Driven Multi-Task Learning for Structured Information Extraction,2025,deployment_system,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_6538771d322a,work_096cccd32094,ResQ: Mixed-Precision Quantization of Large Language Models with Low-Rank Residuals,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_c021cca5398e,work_bd390d070db0,TeLLMe: An Energy-Efficient Ternary LLM Accelerator for Prefilling and Decoding on Edge FPGAs,2025,deployment_system,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_00f7c37a09dd,work_242d20973d69,Efficient Deployment of Large Language Models on Resource-constrained Devices,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_3951a8ab69a2,work_cb6daa608468,Lightweight transformers for clinical natural language processing,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_be9eca924719,work_ffcbb709058b,Evaluating the Impact of Compression Techniques on Task-Specific Performance of Large Language Models,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f34ef07bab21,work_8a94303aaf55,RAPID: An Efficient Reinforcement Learning Algorithm for Small Language Models,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_694d5915ad62,work_47fd1cf94e8a,Streamlining LLMs: Adaptive Knowledge Distillation for Tailored Language Models,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_c14861e1e5f3,work_cf9a9b42fbc4,Tequila: Trapping-free Ternary Quantization for Large Language Models,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_68df1013ec69,work_fae144277a2a,R eason M ed: A 370 K Multi-Agent Generated Dataset for Advancing Medical Reasoning,2025,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_df15fcb1320f,work_9197b270572d,Gamma-Guard: Lightweight Residual Adapters for Robust Guardrails in Large Language Models,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_1c9f0e45f86b,work_c3869f55703b,ReaLM: Reflection-Enhanced Autonomous Reasoning with Small Language Models,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_b4a34b2de397,work_56f49d791d96,QServe: W4A8KV4 Quantization and System Co-design for Efficient LLM Serving,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_599bf15f1ba6,work_ffef330f7de7,Gamma-Guard: Lightweight Residual Adapters for Robust Guardrails in Large Language Models,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_eeebfadf6826,work_8c586bb45ddf,FedCoT: Federated Chain-of-Thought Distillation for Large Language Models,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_2541e6749c36,work_a3f8a261f149,Fox-1: Open Small Language Model for Cloud and Edge,2024,training_method,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
paper_12c0500afe1f,work_a96e02a24c77,SingleQuant: Efficient Quantization of Large Language Models in a Single Pass,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f3391f2f3824,work_835b7e71908b,SWEnergy: An Empirical Study on Energy Efficiency in Agentic Issue Resolution Frameworks with SLMs,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_b2f7b740d493,work_63fc86a042f2,Can Small Language Models be Good Reasoners for Sequential Recommendation?,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f3c5ea673fc5,work_c99819cbd419,Huff-LLM: End-to-End Lossless Compression for Efficient LLM Inference,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_1b3737e473a9,work_01abce851b77,Logits-Based Finetuning,2025,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_b23e6d69ba99,work_d86dacb4892c,"Improving VTE Identification through Language Models from Radiology Reports: A Comparative Study of Mamba, Phi-3 Mini, and BERT",2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_15b48f8a5819,work_ba4105d27326,Mutual Reasoning Makes Smaller LLMs Stronger Problem-Solvers,2024,deployment_system,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_039de20f7b8d,work_6b5b5ff78596,EfficientXpert: Efficient Domain Adaptation for Large Language Models via Propagation-Aware Pruning,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_08691801f2a3,work_976e80261dec,MiniCache: KV Cache Compression in Depth Dimension for Large Language Models,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_bca050d341e6,work_a50cd4269e5e,BeamPERL: Parameter-Efficient RL with Verifiable Rewards Specializes Compact LLMs for Structured Beam Mechanics Reasoning,2026,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_d9370f5ae42f,work_36e4f2364f13,ALPS : Attention Localization and Pruning Strategy for Efficient Adaptation of Large Language Models,2025,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_5abc92267f76,work_38c6145ea17d,ALPS: Attention Localization and Pruning Strategy for Efficient Adaptation of Large Language Models,2025,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_0cce2f20226d,work_e3b678bed3b6,FinGPT: Open-Source Financial Large Language Models,2023,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_a8afbd115586,work_18a699f9b294,Don't Ignore the Tail: Decoupling top-K Probabilities for Efficient Language Model Distillation,2026,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_05558d8778ca,work_dd96627e3b18,OpenELM: An Efficient Language Model Family with Open Training and Inference Framework,2024,architecture,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_570372bfa215,work_84d8e441c76a,DSEE : Dually Sparsity-embedded Efficient Tuning of Pre-trained Language Models,2023,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_0dca192be3f4,work_33e5fdac13ce,DISP-LLM: Dimension-Independent Structural Pruning for Large Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_6bebf091afcc,work_b6a2c01e647b,CBP -Tuning: Efficient Local Customization for Black-box Large Language Models,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_a056d22ae71f,work_e978e4fc2cb2,ReALLM: A general framework for LLM compression and fine-tuning,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_eadd8e62efa7,work_382ae0a50e45,DistillLens: Symmetric Knowledge Distillation Through Logit Lens,2026,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_675b50448568,work_f2105bf5c349,Enhancing Temporal Understanding in Audio Question Answering for Large Audio Language Models,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_2467cef225da,work_85a568af456f,COSMosFL: Ensemble of Small Language Models for Fault Localisation,2025,deployment_system,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_6f36873e4da6,work_dc62f61bb51f,MoLAE: Mixture of Latent Experts for Parameter-Efficient Language Models,2025,architecture,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_51811a2cbdcb,work_5d4bed00972a,Llamba: Scaling Distilled Recurrent Models for Efficient Language Processing,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_56152fb82b57,work_b990a8cf0cae,Automated Federated Pipeline for Parameter-Efficient Fine-Tuning of Large Language Models,2024,deployment_system,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_b1910bb9e3ab,work_bedd07e305ae,"Any-Precision LLM: Low-Cost Deployment of Multiple, Different-Sized LLMs",2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_b34cb78c2403,work_46c4e4bb5a50,ViT3D Alignment of LLaMA3: 3D Medical Image Report Generation,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_765f85324725,work_860dce5d23b8,"Any-Precision LLM: Low-Cost Deployment of Multiple, Different-Sized LLMs",2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_3d75d2f50ff8,work_f7c3bd09c00c,PocketLLM: Ultimate Compression of Large Language Models via Meta Networks,2026,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_8401b9aa33d4,work_f7c3bd09c00c,PocketLLM: Ultimate Compression of Large Language Models via Meta Networks,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_afd8f1e8dda4,work_5649c795fe8c,QEFT: Quantization for Efficient Fine-Tuning of LLMs,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_8ebfd23c3447,work_8e37695d5603,Textbooks Are All You Need,2023,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_32a05b80b01c,work_deed119d0782,Prune&Comp: Free Lunch for Layer-Pruned LLMs via Iterative Pruning with Magnitude Compensation,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_71facdaa6039,work_bb203cdafb4d,LM-Lexicon: Improving Definition Modeling via Harmonizing Semantic Experts,2026,deployment_system,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_6395985b916e,work_ca2d4ede5ac3,Sliced-Wasserstein Distribution Alignment Loss Improves the Ultra-Low-Bit Quantization of Large Language Models,2026,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_1d121dc63f9b,work_3324146be8be,Breaking R e LU Barrier: Generalized M o E fication for Dense Pretrained Models,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_18c99dee248a,work_b9701596e391,Progressive Tuning: Towards Generic Sentiment Abilities for Large Language Models,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_92efa5c06af4,work_a93f2931c166,SASQ: Static Activation Scaling for Quantization-Aware Training in Large Language Models,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_15e1b660b622,work_8d8964782365,V isi P runer: Decoding Discontinuous Cross-Modal Dynamics for Efficient Multimodal LLM s,2025,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_cadfa09e1a6d,work_d67af954b1b3,LLaMA-Adapter: Efficient Fine-tuning of Language Models with Zero-init Attention,2023,peft_adapter,3,model_checkpoint_or_adapter,0,1,1,1,0,1,1,0
paper_30e40cb14abb,work_7ef966d08092,IMU-1: Sample-Efficient Pre-training of Small Language Models,2026,training_method,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
paper_1d267e5d10e4,work_0506fe09a1af,"Edge-First Language Model Inference: Models, Metrics, and Tradeoffs",2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_1b2fc56de8ce,work_69e843035285,DSEE: Dually Sparsity-embedded Efficient Tuning of Pre-trained Language Models,2023,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_1ddb17c4399a,work_9a7f3eca161d,Look & Mark: Leveraging Radiologist Eye Fixations and Bounding boxes in Multimodal Large Language Models for Chest X -ray Report Generation,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_34e872f827b8,work_b59daaba31db,Paramanu: Compact and Competitive Monolingual Language Models for Low-Resource Morphologically Rich Indian Languages,2024,training_method,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
tcpaper_3f84f09410c8,work_fff821eb8915,Language Models as Continuous Self-Evolving Data Engineers,2025,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_fb97be75acbd,work_b88f808ec395,"Lost in Transcription, Found in Distribution Shift: Demystifying Hallucination in Speech Foundation Models",2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_f0c4a6c23c76,work_2369b34353c0,ACLM: Developing a Compact Arabic Language Model,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_dfa0efbadef9,work_769f24e4a519,Contrastive Learning Using Graph Embeddings for Domain Adaptation of Language Models in the Process Industry,2025,domain_specialization,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_10b84cc2245a,work_c80e2aff5cf0,Parameter-efficient Tuning for Large Language Model without Calculating Its Gradients,2023,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_72e6ef23bd3f,work_0bddf7444b73,U ni C odec: Unified Audio Codec with Single Domain-Adaptive Codebook,2025,architecture,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_21909d048f63,work_f3429e25d96e,Here’s a Free Lunch: Sanitizing Backdoored Models with Model Merge,2024,deployment_system,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_c7f8d38b0ca6,work_e0c289a953fb,A Graph-Theoretical Framework for Analyzing the Behavior of Causal Language Models,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_ac1c4c2afe19,work_5178ceb911b4,Error-Driven Prompt Optimization for Arithmetic Reasoning,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_f8b252181f3d,work_c8301c1f54ea,M ed H allu: A Comprehensive Benchmark for Detecting Medical Hallucinations in Large Language Models,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_dfa3839e6d5b,work_a94fd3853f06,Leveraging Training Data in Few-Shot Prompting for Numerical Reasoning,2023,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_9dbcb4127e75,work_f9a633465c16,HFT : Half Fine-Tuning for Large Language Models,2025,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_e04734b38483,work_8eed61728a78,B ayes KD : B ayesian Knowledge Distillation for Compact LLM s in Constrained Fine-tuning Scenarios,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_38d5748c0235,work_6f3dc5b7aa34,Cognitive Visual-Language Mapper: Advancing Multimodal Comprehension with Enhanced Visual Knowledge Alignment,2024,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_9eaf82b51a4d,work_ded3209c5752,MT-PATCHER: Selective and Extendable Knowledge Distillation from Large Language Models for Machine Translation,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_3936fd2ffb3e,work_e03b6c3c9996,On the Analysis of Cross-Lingual Prompt Tuning for Decoder-based Multilingual Model,2023,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
paper_c6d13e24d869,work_23f674b690f3,A Semi-Automated Annotation Workflow for Paediatric Histopathology Reports Using Small Language Models,2026,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_5363b5396227,work_e13f20bd5f9b,IntactKV: Improving Large Language Model Quantization by Keeping Pivot Tokens Intact,2024,distillation_compression,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_38bbe4c0cc00,work_f7eea0c79a4f,TCPO : Thought-Centric Preference Optimization for Effective Embodied Decision-making,2025,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_98b55a0155f3,work_39e42f232af5,"Scaling Context, Not Parameters: Training a Compact 7 B Language Model for Efficient Long-Context Processing",2025,training_method,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
paper_464339ab4641,work_6259a0a9a4c5,"Scaling Context, Not Parameters: Training a Compact 7B Language Model for Efficient Long-Context Processing",2025,training_method,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
paper_414873538d17,work_58517e57b0bd,Cross-Lingual NER for Financial Transaction Data in Low-Resource Languages,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_4a908be10e2f,work_396364f50712,BRIEF : Bridging Retrieval and Inference for Multi-hop Reasoning via Compression,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_7638d607c2af,work_e694e2fd19d8,Playpen: An Environment for Exploring Learning Through Conversational Interaction,2025,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_141e445363e4,work_ed911e3a4317,Music for All: Representational Bias and Cross-Cultural Adaptability of Music Generation Models,2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_7cb600fd899e,work_4b7794ae4b7f,"Fine-tuning large language models for domain adaptation: exploration of training strategies, scaling, model merging and synergistic capabilities",2025,evaluation_analysis,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_0f53f8c6a621,work_78b0ef6e739f,Small Agent Can Also Rock! Empowering Small Language Models as Hallucination Detector,2024,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_0176fd3d529d,work_e627fc8801bd,Imputation Strategies in Time Series Based on Language Models,2024,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_aec3c9f8c3a8,work_087828d190ab,B y GPT 5: End-to-End Style-conditioned Poetry Generation with Token-free Language Models,2023,architecture,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_b7a407a6b157,work_5db817762c38,OBLIVIATE : Robust and Practical Machine Unlearning for Large Language Models,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_9c415db1622b,work_d5a4c2eebbc0,Small Language Models in the Real World: Insights from Industrial Text Classification,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_0ce2157083de,work_46145d35d46e,On the Impact of Fine-Tuning on Chain-of-Thought Reasoning,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
